crossed_market_rows,expiries,maximum_spot,minimum_spot,quote_date,raw_rows,strikes,underlying
9,18,145.91,145.91,2021-08-11T00:00:00,850,135,AAPL
5,19,148.88,148.88,2021-08-12T00:00:00,885,135,AAPL
3,19,149.1,149.1,2021-08-13T00:00:00,889,135,AAPL
1,18,151.13,151.13,2021-08-16T00:00:00,838,134,AAPL
3,18,150.17,150.17,2021-08-17T00:00:00,838,134,AAPL
1,18,146.37,146.37,2021-08-18T00:00:00,838,134,AAPL
0,19,146.69,146.69,2021-08-19T00:00:00,879,134,AAPL
1,19,148.19,148.19,2021-08-20T00:00:00,879,134,AAPL
3,18,149.67,149.67,2021-08-23T00:00:00,831,123,AAPL
4,18,149.63,149.63,2021-08-24T00:00:00,857,138,AAPL
7,18,148.36,148.36,2021-08-25T00:00:00,857,138,AAPL
4,19,147.53,147.53,2021-08-26T00:00:00,883,138,AAPL
4,19,148.59,148.59,2021-08-27T00:00:00,889,138,AAPL
5,18,153.09,153.09,2021-08-30T00:00:00,839,138,AAPL
3,18,151.82,151.82,2021-08-31T00:00:00,849,138,AAPL
5,18,152.54,152.54,2021-09-01T00:00:00,849,138,AAPL
1,19,153.71,153.71,2021-09-02T00:00:00,885,138,AAPL
1,19,154.31,154.31,2021-09-03T00:00:00,885,138,AAPL
2,18,156.7,156.7,2021-09-07T00:00:00,830,130,AAPL
2,18,155.12,155.12,2021-09-08T00:00:00,832,130,AAPL
2,19,154.12,154.12,2021-09-09T00:00:00,865,133,AAPL
0,19,149.02,149.02,2021-09-10T00:00:00,885,133,AAPL
1,19,149.62,149.62,2021-09-13T00:00:00,853,131,AAPL
0,19,148.24,148.24,2021-09-14T00:00:00,853,131,AAPL
2,19,149.1,149.1,2021-09-15T00:00:00,853,131,AAPL
4,19,148.85,148.85,2021-09-16T00:00:00,886,131,AAPL
3,19,146.01,146.01,2021-09-17T00:00:00,897,131,AAPL
4,19,143.0,143.0,2021-09-20T00:00:00,857,125,AAPL
3,19,143.41,143.41,2021-09-21T00:00:00,869,126,AAPL
0,19,145.8,145.8,2021-09-22T00:00:00,872,126,AAPL
2,20,146.75,146.75,2021-09-23T00:00:00,914,126,AAPL
0,20,146.93,146.93,2021-09-24T00:00:00,915,126,AAPL
5,19,145.38,145.38,2021-09-27T00:00:00,868,123,AAPL
3,19,141.96,141.96,2021-09-28T00:00:00,898,138,AAPL
2,19,142.84,142.84,2021-09-29T00:00:00,898,138,AAPL
5,20,141.3,141.3,2021-09-30T00:00:00,934,139,AAPL
0,20,142.6,142.6,2021-10-01T00:00:00,951,139,AAPL
0,19,139.19,139.19,2021-10-04T00:00:00,910,139,AAPL
0,19,141.08,141.08,2021-10-05T00:00:00,910,139,AAPL
0,19,142.0,142.0,2021-10-06T00:00:00,923,139,AAPL
0,20,143.29,143.29,2021-10-07T00:00:00,964,139,AAPL
0,20,142.99,142.99,2021-10-08T00:00:00,965,139,AAPL
0,19,142.8,142.8,2021-10-11T00:00:00,910,139,AAPL
0,19,141.48,141.48,2021-10-12T00:00:00,921,139,AAPL
0,19,140.96,140.96,2021-10-13T00:00:00,921,139,AAPL
0,19,143.75,143.75,2021-10-14T00:00:00,938,139,AAPL
0,19,144.83,144.83,2021-10-15T00:00:00,938,139,AAPL
0,18,146.54,146.54,2021-10-18T00:00:00,883,135,AAPL
0,18,148.78,148.78,2021-10-19T00:00:00,883,135,AAPL
0,18,149.34,149.34,2021-10-20T00:00:00,890,135,AAPL
0,19,149.46,149.46,2021-10-21T00:00:00,921,138,AAPL
0,19,148.69,148.69,2021-10-22T00:00:00,921,138,AAPL
0,18,148.65,148.65,2021-10-25T00:00:00,863,135,AAPL
0,18,149.26,149.26,2021-10-26T00:00:00,880,135,AAPL
0,18,148.85,148.85,2021-10-27T00:00:00,880,135,AAPL
0,19,152.48,152.48,2021-10-28T00:00:00,916,135,AAPL
1,20,149.8,149.8,2021-10-29T00:00:00,942,135,AAPL
0,19,148.98,148.98,2021-11-01T00:00:00,893,136,AAPL
0,19,150.0,150.0,2021-11-02T00:00:00,893,136,AAPL
0,19,151.48,151.48,2021-11-03T00:00:00,902,136,AAPL
0,20,150.96,150.96,2021-11-04T00:00:00,932,136,AAPL
0,20,151.24,151.24,2021-11-05T00:00:00,932,136,AAPL
0,19,150.44,150.44,2021-11-08T00:00:00,877,133,AAPL
0,19,150.83,150.83,2021-11-09T00:00:00,877,133,AAPL
0,19,147.94,147.94,2021-11-10T00:00:00,877,133,AAPL
0,20,147.87,147.87,2021-11-11T00:00:00,915,133,AAPL
0,20,149.99,149.99,2021-11-12T00:00:00,915,133,AAPL
0,19,150.0,150.0,2021-11-15T00:00:00,864,126,AAPL
0,19,151.0,151.0,2021-11-16T00:00:00,896,133,AAPL
0,19,153.65,153.65,2021-11-17T00:00:00,896,133,AAPL
0,20,157.89,157.89,2021-11-18T00:00:00,939,134,AAPL
0,20,160.56,160.56,2021-11-19T00:00:00,939,134,AAPL
0,19,161.13,161.13,2021-11-22T00:00:00,879,134,AAPL
0,19,161.42,161.42,2021-11-23T00:00:00,882,134,AAPL
0,20,161.98,161.98,2021-11-24T00:00:00,927,135,AAPL
0,20,156.81,156.81,2021-11-26T00:00:00,932,135,AAPL
0,19,160.24,160.24,2021-11-29T00:00:00,875,124,AAPL
0,19,165.45,165.45,2021-11-30T00:00:00,875,124,AAPL
0,19,164.68,164.68,2021-12-01T00:00:00,878,124,AAPL
0,20,163.8,163.8,2021-12-02T00:00:00,920,124,AAPL
0,20,161.87,161.87,2021-12-03T00:00:00,920,124,AAPL
0,19,165.25,165.25,2021-12-06T00:00:00,877,123,AAPL
0,19,171.18,171.18,2021-12-07T00:00:00,891,123,AAPL
0,19,175.14,175.14,2021-12-08T00:00:00,891,123,AAPL
0,20,174.52,174.52,2021-12-09T00:00:00,941,126,AAPL
0,20,179.5,179.5,2021-12-10T00:00:00,953,126,AAPL
0,19,175.89,175.89,2021-12-13T00:00:00,900,126,AAPL
0,19,174.32,174.32,2021-12-14T00:00:00,900,126,AAPL
0,19,179.33,179.33,2021-12-15T00:00:00,900,126,AAPL
0,19,172.29,172.29,2021-12-16T00:00:00,906,128,AAPL
0,19,170.91,170.91,2021-12-17T00:00:00,906,128,AAPL
1,18,169.84,169.84,2021-12-20T00:00:00,863,128,AAPL
0,18,172.96,172.96,2021-12-21T00:00:00,863,128,AAPL
0,18,175.6,175.6,2021-12-22T00:00:00,863,128,AAPL
0,19,176.29,176.29,2021-12-23T00:00:00,898,128,AAPL
0,18,180.33,180.33,2021-12-27T00:00:00,853,128,AAPL
0,18,179.39,179.39,2021-12-28T00:00:00,853,128,AAPL
0,18,179.37,179.37,2021-12-29T00:00:00,853,128,AAPL
0,19,178.39,178.39,2021-12-30T00:00:00,893,129,AAPL
0,19,177.58,177.58,2021-12-31T00:00:00,901,129,AAPL
0,18,181.96,181.96,2022-01-03T00:00:00,855,125,AAPL
0,18,179.72,179.72,2022-01-04T00:00:00,855,125,AAPL
0,18,174.86,174.86,2022-01-05T00:00:00,855,125,AAPL
0,21,172.0,172.0,2022-01-06T00:00:00,972,125,AAPL
0,21,172.13,172.13,2022-01-07T00:00:00,980,125,AAPL
0,20,172.17,172.17,2022-01-10T00:00:00,931,125,AAPL
0,20,175.0,175.0,2022-01-11T00:00:00,931,125,AAPL
0,20,175.56,175.56,2022-01-12T00:00:00,931,125,AAPL
0,21,172.3,172.3,2022-01-13T00:00:00,952,125,AAPL
0,21,173.1,173.1,2022-01-14T00:00:00,961,125,AAPL
0,20,173.07,173.07,2022-01-17T00:00:00,912,121,AAPL
0,20,169.85,169.85,2022-01-18T00:00:00,912,121,AAPL
0,21,166.22,166.22,2022-01-19T00:00:00,947,121,AAPL
0,21,164.52,164.52,2022-01-20T00:00:00,989,129,AAPL
0,21,162.4,162.4,2022-01-21T00:00:00,989,129,AAPL
0,20,162.09,162.09,2022-01-24T00:00:00,884,110,AAPL
0,20,160.03,160.03,2022-01-25T00:00:00,913,124,AAPL
0,20,159.69,159.69,2022-01-26T00:00:00,933,140,AAPL
0,21,159.08,159.08,2022-01-27T00:00:00,952,140,AAPL
6,21,170.31,170.31,2022-01-28T00:00:00,968,140,AAPL
0,20,174.58,174.58,2022-01-31T00:00:00,905,140,AAPL
0,20,174.54,174.54,2022-02-01T00:00:00,905,140,AAPL
1,20,175.77,175.77,2022-02-02T00:00:00,905,140,AAPL
0,21,173.0,173.0,2022-02-03T00:00:00,920,140,AAPL
0,21,172.38,172.38,2022-02-04T00:00:00,935,140,AAPL
0,20,171.67,171.67,2022-02-07T00:00:00,872,111,AAPL
0,20,174.81,174.81,2022-02-08T00:00:00,877,116,AAPL
0,20,176.22,176.22,2022-02-09T00:00:00,888,117,AAPL
0,21,172.33,172.33,2022-02-10T00:00:00,922,117,AAPL
0,21,168.43,168.43,2022-02-11T00:00:00,922,117,AAPL
0,20,169.12,169.12,2022-02-14T00:00:00,879,115,AAPL
0,20,172.79,172.79,2022-02-15T00:00:00,879,115,AAPL
0,20,172.61,172.61,2022-02-16T00:00:00,879,115,AAPL
0,20,168.95,168.95,2022-02-17T00:00:00,887,115,AAPL
0,20,167.6,167.6,2022-02-18T00:00:00,887,115,AAPL
0,19,167.3,167.3,2022-02-21T00:00:00,825,108,AAPL
0,19,164.34,164.34,2022-02-22T00:00:00,843,108,AAPL
0,19,160.15,160.15,2022-02-23T00:00:00,853,111,AAPL
0,20,162.77,162.77,2022-02-24T00:00:00,888,111,AAPL
0,20,164.82,164.82,2022-02-25T00:00:00,899,121,AAPL
0,19,164.95,164.95,2022-02-28T00:00:00,855,120,AAPL
0,19,163.18,163.18,2022-03-01T00:00:00,858,121,AAPL
0,19,166.47,166.47,2022-03-02T00:00:00,862,121,AAPL
0,20,166.28,166.28,2022-03-03T00:00:00,882,121,AAPL
1,20,163.16,163.16,2022-03-04T00:00:00,892,121,AAPL
0,19,159.31,159.31,2022-03-07T00:00:00,835,117,AAPL
0,19,157.47,157.47,2022-03-08T00:00:00,835,117,AAPL
0,19,162.98,162.98,2022-03-09T00:00:00,864,125,AAPL
0,20,158.34,158.34,2022-03-10T00:00:00,890,125,AAPL
0,21,154.8,154.8,2022-03-11T00:00:00,951,127,AAPL
0,20,150.64,150.64,2022-03-14T00:00:00,917,131,AAPL
0,20,155.12,155.12,2022-03-15T00:00:00,937,135,AAPL
0,20,159.65,159.65,2022-03-16T00:00:00,937,135,AAPL
0,20,160.99,160.99,2022-03-17T00:00:00,947,135,AAPL
0,20,163.92,163.92,2022-03-18T00:00:00,947,135,AAPL
0,19,165.39,165.39,2022-03-21T00:00:00,889,133,AAPL
0,19,168.88,168.88,2022-03-22T00:00:00,889,133,AAPL
0,19,170.22,170.22,2022-03-23T00:00:00,889,133,AAPL
0,20,174.09,174.09,2022-03-24T00:00:00,919,135,AAPL
0,20,174.71,174.71,2022-03-25T00:00:00,930,135,AAPL
0,19,175.59,175.59,2022-03-28T00:00:00,861,114,AAPL
0,19,179.0,179.0,2022-03-29T00:00:00,861,114,AAPL
0,19,177.76,177.76,2022-03-30T00:00:00,861,114,AAPL
0,20,174.68,174.68,2022-03-31T00:00:00,884,115,AAPL
0,20,174.26,174.26,2022-04-01T00:00:00,894,115,AAPL
0,19,178.46,178.46,2022-04-04T00:00:00,859,111,AAPL
0,19,175.09,175.09,2022-04-05T00:00:00,859,111,AAPL
0,19,171.59,171.59,2022-04-06T00:00:00,859,111,AAPL
0,20,172.25,172.25,2022-04-07T00:00:00,883,111,AAPL
0,20,170.13,170.13,2022-04-08T00:00:00,894,111,AAPL
0,19,165.76,165.76,2022-04-11T00:00:00,857,110,AAPL
0,19,167.71,167.71,2022-04-12T00:00:00,857,110,AAPL
0,19,170.35,170.35,2022-04-13T00:00:00,860,110,AAPL
0,19,165.31,165.31,2022-04-14T00:00:00,866,110,AAPL
0,18,165.29,165.29,2022-04-15T00:00:00,806,110,AAPL
0,18,165.09,165.09,2022-04-18T00:00:00,824,110,AAPL
0,18,167.46,167.46,2022-04-19T00:00:00,840,118,AAPL
0,18,167.23,167.23,2022-04-20T00:00:00,840,118,AAPL
0,19,166.45,166.45,2022-04-21T00:00:00,864,118,AAPL
0,19,161.83,161.83,2022-04-22T00:00:00,875,118,AAPL
0,18,162.91,162.91,2022-04-25T00:00:00,834,117,AAPL
0,18,156.81,156.81,2022-04-26T00:00:00,869,136,AAPL
0,18,156.55,156.55,2022-04-27T00:00:00,874,136,AAPL
0,19,163.8,163.8,2022-04-28T00:00:00,900,136,AAPL
0,19,157.78,157.78,2022-04-29T00:00:00,900,136,AAPL
2,18,157.89,157.89,2022-05-02T00:00:00,851,136,AAPL
0,18,159.38,159.38,2022-05-03T00:00:00,857,136,AAPL
0,18,166.07,166.07,2022-05-04T00:00:00,865,136,AAPL
0,19,156.86,156.86,2022-05-05T00:00:00,885,136,AAPL
0,19,157.28,157.28,2022-05-06T00:00:00,885,136,AAPL
0,18,152.2,152.2,2022-05-09T00:00:00,814,127,AAPL
0,18,154.48,154.48,2022-05-10T00:00:00,814,127,AAPL
0,19,142.57,142.57,2022-05-12T00:00:00,847,127,AAPL
0,19,147.03,147.03,2022-05-13T00:00:00,879,127,AAPL
0,19,145.56,145.56,2022-05-16T00:00:00,910,127,AAPL
0,19,149.28,149.28,2022-05-17T00:00:00,911,127,AAPL
1,19,140.79,140.79,2022-05-18T00:00:00,911,127,AAPL
0,19,137.28,137.28,2022-05-19T00:00:00,920,127,AAPL
0,19,137.62,137.62,2022-05-20T00:00:00,931,135,AAPL
0,18,143.1,143.1,2022-05-23T00:00:00,906,131,AAPL
0,18,140.5,140.5,2022-05-24T00:00:00,901,131,AAPL
0,18,140.55,140.55,2022-05-25T00:00:00,921,139,AAPL
0,19,143.73,143.73,2022-05-26T00:00:00,928,139,AAPL
0,19,149.57,149.57,2022-05-27T00:00:00,954,139,AAPL
0,18,149.64,149.64,2022-05-30T00:00:00,889,139,AAPL
0,18,148.78,148.78,2022-05-31T00:00:00,896,139,AAPL
0,18,148.7,148.7,2022-06-01T00:00:00,896,139,AAPL
0,19,151.2,151.2,2022-06-02T00:00:00,909,139,AAPL
0,19,145.32,145.32,2022-06-03T00:00:00,930,139,AAPL
0,18,146.13,146.13,2022-06-06T00:00:00,876,127,AAPL
0,18,148.61,148.61,2022-06-07T00:00:00,876,127,AAPL
0,18,148.0,148.0,2022-06-08T00:00:00,879,127,AAPL
1,19,142.62,142.62,2022-06-09T00:00:00,891,127,AAPL
0,19,137.15,137.15,2022-06-10T00:00:00,913,127,AAPL
0,18,131.93,131.93,2022-06-13T00:00:00,885,124,AAPL
0,18,132.8,132.8,2022-06-14T00:00:00,885,124,AAPL
0,18,135.45,135.45,2022-06-15T00:00:00,885,124,AAPL
0,18,130.09,130.09,2022-06-16T00:00:00,901,127,AAPL
0,17,131.56,131.56,2022-06-20T00:00:00,843,119,AAPL
0,17,135.87,135.87,2022-06-21T00:00:00,843,119,AAPL
0,17,135.23,135.23,2022-06-22T00:00:00,851,119,AAPL
0,18,138.27,138.27,2022-06-23T00:00:00,876,119,AAPL
1,17,141.69,141.69,2022-06-27T00:00:00,821,117,AAPL
0,17,137.45,137.45,2022-06-28T00:00:00,821,117,AAPL
0,17,139.26,139.26,2022-06-29T00:00:00,821,117,AAPL
0,18,136.89,136.89,2022-06-30T00:00:00,862,117,AAPL
0,18,138.9,138.9,2022-07-01T00:00:00,870,117,AAPL
0,17,138.93,138.93,2022-07-04T00:00:00,798,111,AAPL
0,17,141.61,141.61,2022-07-05T00:00:00,823,111,AAPL
0,18,142.96,142.96,2022-07-06T00:00:00,860,111,AAPL
0,19,146.35,146.35,2022-07-07T00:00:00,945,112,AAPL
0,19,147.02,147.02,2022-07-08T00:00:00,945,112,AAPL
3,18,144.86,144.86,2022-07-11T00:00:00,915,110,AAPL
0,18,145.9,145.9,2022-07-12T00:00:00,915,110,AAPL
1,18,145.46,145.46,2022-07-13T00:00:00,915,110,AAPL
0,18,148.5,148.5,2022-07-14T00:00:00,920,110,AAPL
0,18,150.14,150.14,2022-07-15T00:00:00,920,110,AAPL
0,17,147.05,147.05,2022-07-18T00:00:00,875,112,AAPL
0,17,150.94,150.94,2022-07-19T00:00:00,875,112,AAPL
0,17,153.02,153.02,2022-07-20T00:00:00,875,112,AAPL
0,18,155.36,155.36,2022-07-21T00:00:00,903,113,AAPL
0,19,154.14,154.14,2022-07-22T00:00:00,959,114,AAPL
0,18,152.97,152.97,2022-07-25T00:00:00,918,114,AAPL
0,18,151.55,151.55,2022-07-26T00:00:00,918,114,AAPL
0,18,156.73,156.73,2022-07-27T00:00:00,920,114,AAPL
0,19,157.4,157.4,2022-07-28T00:00:00,949,116,AAPL
13,19,162.58,162.58,2022-07-29T00:00:00,978,118,AAPL
2,18,161.57,161.57,2022-08-01T00:00:00,940,118,AAPL
2,18,160.05,160.05,2022-08-02T00:00:00,940,118,AAPL
2,18,166.12,166.12,2022-08-03T00:00:00,940,118,AAPL
2,19,165.81,165.81,2022-08-04T00:00:00,975,118,AAPL
3,19,165.32,165.32,2022-08-05T00:00:00,992,118,AAPL
0,18,164.88,164.88,2022-08-08T00:00:00,920,111,AAPL
0,18,164.92,164.92,2022-08-09T00:00:00,920,111,AAPL
1,18,169.2,169.2,2022-08-10T00:00:00,920,111,AAPL
1,19,168.53,168.53,2022-08-11T00:00:00,958,111,AAPL
1,19,172.1,172.1,2022-08-12T00:00:00,960,111,AAPL
1,18,173.18,173.18,2022-08-15T00:00:00,895,111,AAPL
1,18,173.03,173.03,2022-08-16T00:00:00,895,111,AAPL
1,18,174.6,174.6,2022-08-17T00:00:00,895,111,AAPL
1,19,174.16,174.16,2022-08-18T00:00:00,936,111,AAPL
1,19,171.53,171.53,2022-08-19T00:00:00,936,111,AAPL
1,18,167.58,167.58,2022-08-22T00:00:00,878,111,AAPL
1,18,167.18,167.18,2022-08-23T00:00:00,878,111,AAPL
1,18,167.64,167.64,2022-08-24T00:00:00,884,111,AAPL
1,19,170.12,170.12,2022-08-25T00:00:00,912,111,AAPL
2,19,163.65,163.65,2022-08-26T00:00:00,952,111,AAPL
1,18,161.37,161.37,2022-08-29T00:00:00,887,101,AAPL
2,18,158.92,158.92,2022-08-30T00:00:00,892,104,AAPL
1,18,157.17,157.17,2022-08-31T00:00:00,895,105,AAPL
2,19,157.97,157.97,2022-09-01T00:00:00,928,105,AAPL
2,19,155.85,155.85,2022-09-02T00:00:00,951,105,AAPL
2,18,155.81,155.81,2022-09-05T00:00:00,892,105,AAPL
2,18,154.53,154.53,2022-09-06T00:00:00,900,105,AAPL
2,18,155.97,155.97,2022-09-07T00:00:00,908,107,AAPL
2,19,154.41,154.41,2022-09-08T00:00:00,943,107,AAPL
2,19,157.37,157.37,2022-09-09T00:00:00,968,107,AAPL
1,19,163.42,163.42,2022-09-12T00:00:00,949,107,AAPL
1,19,153.84,153.84,2022-09-13T00:00:00,949,107,AAPL
1,19,155.31,155.31,2022-09-14T00:00:00,949,107,AAPL
1,19,152.36,152.36,2022-09-15T00:00:00,957,107,AAPL
1,19,150.46,150.46,2022-09-16T00:00:00,963,109,AAPL
1,18,154.53,154.53,2022-09-19T00:00:00,900,83,AAPL
1,18,156.91,156.91,2022-09-20T00:00:00,904,87,AAPL
1,18,153.72,153.72,2022-09-21T00:00:00,904,87,AAPL
15,19,152.71,152.71,2022-09-22T00:00:00,930,87,AAPL
2,19,150.57,150.57,2022-09-23T00:00:00,957,87,AAPL
1,18,150.9,150.9,2022-09-26T00:00:00,902,90,AAPL
1,18,151.78,151.78,2022-09-27T00:00:00,902,90,AAPL
1,18,149.8,149.8,2022-09-28T00:00:00,902,90,AAPL
1,19,142.57,142.57,2022-09-29T00:00:00,941,90,AAPL
1,19,138.09,138.09,2022-09-30T00:00:00,951,92,AAPL
0,18,142.57,142.57,2022-10-03T00:00:00,885,92,AAPL
0,18,146.13,146.13,2022-10-04T00:00:00,885,92,AAPL
0,18,146.5,146.5,2022-10-05T00:00:00,885,92,AAPL
0,19,145.44,145.44,2022-10-06T00:00:00,931,92,AAPL
0,19,140.08,140.08,2022-10-07T00:00:00,977,92,AAPL
0,18,140.4,140.4,2022-10-10T00:00:00,914,88,AAPL
0,18,138.95,138.95,2022-10-11T00:00:00,914,88,AAPL
0,18,138.3,138.3,2022-10-12T00:00:00,914,88,AAPL
0,19,143.02,143.02,2022-10-13T00:00:00,954,88,AAPL
0,19,138.41,138.41,2022-10-14T00:00:00,997,92,AAPL
0,18,142.39,142.39,2022-10-17T00:00:00,933,92,AAPL
0,18,143.78,143.78,2022-10-18T00:00:00,941,96,AAPL
0,18,143.87,143.87,2022-10-19T00:00:00,941,96,AAPL
0,19,143.34,143.34,2022-10-20T00:00:00,1007,96,AAPL
0,19,147.33,147.33,2022-10-21T00:00:00,1007,96,AAPL
0,18,149.56,149.56,2022-10-24T00:00:00,953,96,AAPL
0,18,152.38,152.38,2022-10-25T00:00:00,953,96,AAPL
0,18,149.51,149.51,2022-10-26T00:00:00,953,96,AAPL
0,20,145.0,145.0,2022-10-27T00:00:00,1031,96,AAPL
0,20,155.72,155.72,2022-10-28T00:00:00,1060,96,AAPL
0,19,153.45,153.45,2022-10-31T00:00:00,984,83,AAPL
0,19,150.57,150.57,2022-11-01T00:00:00,984,83,AAPL
0,19,145.0,145.0,2022-11-02T00:00:00,984,83,AAPL
0,19,138.89,138.89,2022-11-03T00:00:00,984,83,AAPL
0,20,138.4,138.4,2022-11-04T00:00:00,1054,83,AAPL
0,19,138.96,138.96,2022-11-07T00:00:00,996,88,AAPL
0,19,139.51,139.51,2022-11-08T00:00:00,999,91,AAPL
0,19,134.87,134.87,2022-11-09T00:00:00,1003,91,AAPL
0,20,146.71,146.71,2022-11-10T00:00:00,1036,91,AAPL
0,20,149.67,149.67,2022-11-11T00:00:00,1087,91,AAPL
0,19,148.37,148.37,2022-11-14T00:00:00,1016,87,AAPL
0,19,150.07,150.07,2022-11-15T00:00:00,1016,87,AAPL
0,19,148.78,148.78,2022-11-16T00:00:00,1016,87,AAPL
0,19,150.75,150.75,2022-11-17T00:00:00,1024,87,AAPL
0,19,151.31,151.31,2022-11-18T00:00:00,1024,87,AAPL
0,18,148.02,148.02,2022-11-21T00:00:00,966,85,AAPL
0,18,150.23,150.23,2022-11-22T00:00:00,966,85,AAPL
0,19,151.14,151.14,2022-11-23T00:00:00,996,85,AAPL
0,19,151.07,151.07,2022-11-24T00:00:00,996,85,AAPL
0,19,148.11,148.11,2022-11-25T00:00:00,1033,85,AAPL
0,18,144.21,144.21,2022-11-28T00:00:00,972,85,AAPL
0,18,141.16,141.16,2022-11-29T00:00:00,972,85,AAPL
0,18,148.72,148.72,2022-11-30T00:00:00,972,85,AAPL
0,19,148.32,148.32,2022-12-01T00:00:00,1002,85,AAPL
0,19,147.76,147.76,2022-12-02T00:00:00,1004,87,AAPL
0,18,146.6,146.6,2022-12-05T00:00:00,940,87,AAPL
0,18,142.91,142.91,2022-12-06T00:00:00,940,87,AAPL
0,18,140.94,140.94,2022-12-07T00:00:00,949,87,AAPL
0,19,142.66,142.66,2022-12-08T00:00:00,980,87,AAPL
0,19,142.19,142.19,2022-12-09T00:00:00,980,87,AAPL
0,18,144.5,144.5,2022-12-12T00:00:00,922,86,AAPL
0,18,145.49,145.49,2022-12-13T00:00:00,922,86,AAPL
0,20,143.24,143.24,2022-12-14T00:00:00,1018,87,AAPL
0,20,136.55,136.55,2022-12-15T00:00:00,1019,87,AAPL
0,19,132.43,132.43,2022-12-19T00:00:00,1021,89,AAPL
0,19,132.3,132.3,2022-12-20T00:00:00,1031,93,AAPL
0,19,135.39,135.39,2022-12-21T00:00:00,1031,93,AAPL
0,20,132.26,132.26,2022-12-22T00:00:00,1060,93,AAPL
0,20,131.84,131.84,2022-12-23T00:00:00,1100,93,AAPL
0,19,131.86,131.86,2022-12-26T00:00:00,1023,93,AAPL
0,19,130.04,130.04,2022-12-27T00:00:00,1023,93,AAPL
0,19,126.06,126.06,2022-12-28T00:00:00,1044,95,AAPL
0,20,129.57,129.57,2022-12-29T00:00:00,1094,95,AAPL
0,20,129.94,129.94,2022-12-30T00:00:00,1103,95,AAPL
0,13,239.86,239.86,2020-01-02T00:00:00,626,86,NVDA
0,13,236.04,236.04,2020-01-03T00:00:00,626,86,NVDA
0,12,237.03,237.03,2020-01-06T00:00:00,579,86,NVDA
0,12,239.94,239.94,2020-01-07T00:00:00,579,86,NVDA
0,12,240.49,240.49,2020-01-08T00:00:00,589,86,NVDA
0,13,243.02,243.02,2020-01-09T00:00:00,616,86,NVDA
0,13,244.33,244.33,2020-01-10T00:00:00,616,86,NVDA
0,12,251.98,251.98,2020-01-13T00:00:00,595,88,NVDA
0,13,247.29,247.29,2020-01-14T00:00:00,636,89,NVDA
0,13,245.57,245.57,2020-01-15T00:00:00,636,89,NVDA
0,14,249.0,249.0,2020-01-16T00:00:00,652,89,NVDA
0,14,249.27,249.27,2020-01-17T00:00:00,652,89,NVDA
0,14,247.96,247.96,2020-01-21T00:00:00,619,89,NVDA
0,14,250.11,250.11,2020-01-22T00:00:00,657,89,NVDA
0,15,252.86,252.86,2020-01-23T00:00:00,684,89,NVDA
0,15,250.55,250.55,2020-01-24T00:00:00,699,89,NVDA
0,14,240.18,240.18,2020-01-27T00:00:00,653,89,NVDA
0,14,248.0,248.0,2020-01-28T00:00:00,661,89,NVDA
0,14,245.54,245.54,2020-01-29T00:00:00,661,89,NVDA
0,15,245.81,245.81,2020-01-30T00:00:00,707,89,NVDA
0,15,236.45,236.45,2020-01-31T00:00:00,730,90,NVDA
0,14,240.33,240.33,2020-02-03T00:00:00,679,83,NVDA
0,14,247.14,247.14,2020-02-04T00:00:00,679,83,NVDA
0,14,250.8,250.8,2020-02-05T00:00:00,679,83,NVDA
0,15,254.25,254.25,2020-02-06T00:00:00,704,83,NVDA
0,15,251.68,251.68,2020-02-07T00:00:00,704,83,NVDA
0,14,262.84,262.84,2020-02-10T00:00:00,682,83,NVDA
0,14,267.91,267.91,2020-02-11T00:00:00,682,83,NVDA
0,14,272.54,272.54,2020-02-12T00:00:00,794,91,NVDA
0,15,270.81,270.81,2020-02-13T00:00:00,847,91,NVDA
0,15,289.8,289.8,2020-02-14T00:00:00,873,92,NVDA
0,15,296.57,296.57,2020-02-18T00:00:00,851,93,NVDA
0,15,314.71,314.71,2020-02-19T00:00:00,879,93,NVDA
0,15,308.58,308.58,2020-02-20T00:00:00,949,104,NVDA
0,15,294.1,294.1,2020-02-21T00:00:00,961,105,NVDA
0,14,273.19,273.19,2020-02-24T00:00:00,906,105,NVDA
0,14,262.05,262.05,2020-02-25T00:00:00,906,105,NVDA
0,16,267.67,267.67,2020-02-26T00:00:00,922,105,NVDA
0,17,252.17,252.17,2020-02-27T00:00:00,951,105,NVDA
0,17,270.16,270.16,2020-02-28T00:00:00,1060,105,NVDA
0,16,276.57,276.57,2020-03-02T00:00:00,988,105,NVDA
0,16,265.79,265.79,2020-03-03T00:00:00,988,105,NVDA
0,16,284.55,284.55,2020-03-04T00:00:00,988,105,NVDA
0,17,273.29,273.29,2020-03-05T00:00:00,1020,105,NVDA
0,17,266.07,266.07,2020-03-06T00:00:00,1057,105,NVDA
0,16,245.0,245.0,2020-03-09T00:00:00,987,105,NVDA
0,16,261.01,261.01,2020-03-10T00:00:00,987,105,NVDA
0,16,246.16,246.16,2020-03-11T00:00:00,987,105,NVDA
0,17,216.03,216.03,2020-03-12T00:00:00,1034,105,NVDA
0,17,240.82,240.82,2020-03-13T00:00:00,1096,105,NVDA
0,16,196.46,196.46,2020-03-16T00:00:00,1039,104,NVDA
0,16,217.21,217.21,2020-03-17T00:00:00,1050,104,NVDA
0,16,203.51,203.51,2020-03-18T00:00:00,1050,104,NVDA
