crossed_market_rows,expire_date,maximum_vendor_dte,minimum_vendor_dte,quote_date,raw_rows,strikes
0.0,2022-07-15T00:00:00,38.0,38.0,2022-06-07T00:00:00,207,207
0.0,2022-07-22T00:00:00,45.0,45.0,2022-06-07T00:00:00,122,122
0.0,2022-08-19T00:00:00,73.0,73.0,2022-06-07T00:00:00,202,202
0.0,2022-09-16T00:00:00,101.0,101.0,2022-06-07T00:00:00,237,237
0.0,2022-09-30T00:00:00,115.0,115.0,2022-06-07T00:00:00,169,169
0.0,2022-10-21T00:00:00,136.0,136.0,2022-06-07T00:00:00,173,173
0.0,2022-11-18T00:00:00,164.04,164.04,2022-06-07T00:00:00,87,87
0.0,2022-12-16T00:00:00,192.04,192.04,2022-06-07T00:00:00,212,212
0.0,2022-12-30T00:00:00,206.04,206.04,2022-06-07T00:00:00,155,155
0.0,2023-01-20T00:00:00,227.04,227.04,2022-06-07T00:00:00,135,135
0.0,2023-03-17T00:00:00,283.0,283.0,2022-06-07T00:00:00,110,110
0.0,2023-03-31T00:00:00,297.0,297.0,2022-06-07T00:00:00,136,136
0.0,2023-06-16T00:00:00,374.0,374.0,2022-06-07T00:00:00,110,110
0.0,2023-12-15T00:00:00,556.04,556.04,2022-06-07T00:00:00,115,115
0.0,2024-01-19T00:00:00,591.04,591.04,2022-06-07T00:00:00,106,106
0.0,2024-12-20T00:00:00,927.04,927.04,2022-06-07T00:00:00,114,114
0.0,2022-06-08T00:00:00,0.0,0.0,2022-06-08T00:00:00,166,166
0.0,2022-06-10T00:00:00,2.0,2.0,2022-06-08T00:00:00,173,173
0.0,2022-06-13T00:00:00,5.0,5.0,2022-06-08T00:00:00,152,152
0.0,2022-06-15T00:00:00,7.0,7.0,2022-06-08T00:00:00,144,144
0.0,2022-06-17T00:00:00,9.0,9.0,2022-06-08T00:00:00,252,252
0.0,2022-06-21T00:00:00,13.0,13.0,2022-06-08T00:00:00,151,151
0.0,2022-06-22T00:00:00,14.0,14.0,2022-06-08T00:00:00,97,97
0.0,2022-06-24T00:00:00,16.0,16.0,2022-06-08T00:00:00,176,176
0.0,2022-06-27T00:00:00,19.0,19.0,2022-06-08T00:00:00,107,107
0.0,2022-06-29T00:00:00,21.0,21.0,2022-06-08T00:00:00,78,78
0.0,2022-06-30T00:00:00,22.0,22.0,2022-06-08T00:00:00,192,192
1.0,2022-07-01T00:00:00,23.0,23.0,2022-06-08T00:00:00,148,148
0.0,2022-07-05T00:00:00,27.0,27.0,2022-06-08T00:00:00,93,93
0.0,2022-07-06T00:00:00,28.0,28.0,2022-06-08T00:00:00,65,65
0.0,2022-07-08T00:00:00,30.0,30.0,2022-06-08T00:00:00,147,147
0.0,2022-07-11T00:00:00,33.0,33.0,2022-06-08T00:00:00,80,80
0.0,2022-07-13T00:00:00,35.0,35.0,2022-06-08T00:00:00,40,40
1.0,2022-07-15T00:00:00,37.0,37.0,2022-06-08T00:00:00,207,207
3.0,2022-07-22T00:00:00,44.0,44.0,2022-06-08T00:00:00,124,124
0.0,2022-08-19T00:00:00,72.0,72.0,2022-06-08T00:00:00,202,202
3.0,2022-09-16T00:00:00,100.0,100.0,2022-06-08T00:00:00,237,237
0.0,2022-09-30T00:00:00,114.0,114.0,2022-06-08T00:00:00,169,169
0.0,2022-10-21T00:00:00,135.0,135.0,2022-06-08T00:00:00,173,173
0.0,2022-11-18T00:00:00,163.04,163.04,2022-06-08T00:00:00,87,87
0.0,2022-12-16T00:00:00,191.04,191.04,2022-06-08T00:00:00,212,212
0.0,2022-12-30T00:00:00,205.04,205.04,2022-06-08T00:00:00,155,155
0.0,2023-01-20T00:00:00,226.04,226.04,2022-06-08T00:00:00,135,135
0.0,2023-03-17T00:00:00,282.0,282.0,2022-06-08T00:00:00,110,110
0.0,2023-03-31T00:00:00,296.0,296.0,2022-06-08T00:00:00,136,136
0.0,2023-06-16T00:00:00,373.0,373.0,2022-06-08T00:00:00,110,110
0.0,2023-12-15T00:00:00,555.04,555.04,2022-06-08T00:00:00,115,115
0.0,2024-01-19T00:00:00,590.04,590.04,2022-06-08T00:00:00,106,106
0.0,2024-12-20T00:00:00,926.04,926.04,2022-06-08T00:00:00,114,114
0.0,2022-06-10T00:00:00,1.0,1.0,2022-06-09T00:00:00,173,173
0.0,2022-06-13T00:00:00,4.0,4.0,2022-06-09T00:00:00,152,152
0.0,2022-06-15T00:00:00,6.0,6.0,2022-06-09T00:00:00,144,144
0.0,2022-06-17T00:00:00,8.0,8.0,2022-06-09T00:00:00,252,252
0.0,2022-06-21T00:00:00,12.0,12.0,2022-06-09T00:00:00,151,151
0.0,2022-06-22T00:00:00,13.0,13.0,2022-06-09T00:00:00,97,97
0.0,2022-06-24T00:00:00,15.0,15.0,2022-06-09T00:00:00,176,176
0.0,2022-06-27T00:00:00,18.0,18.0,2022-06-09T00:00:00,107,107
0.0,2022-06-29T00:00:00,20.0,20.0,2022-06-09T00:00:00,78,78
0.0,2022-06-30T00:00:00,21.0,21.0,2022-06-09T00:00:00,192,192
0.0,2022-07-01T00:00:00,22.0,22.0,2022-06-09T00:00:00,148,148
0.0,2022-07-05T00:00:00,26.0,26.0,2022-06-09T00:00:00,93,93
0.0,2022-07-06T00:00:00,27.0,27.0,2022-06-09T00:00:00,65,65
0.0,2022-07-08T00:00:00,29.0,29.0,2022-06-09T00:00:00,147,147
0.0,2022-07-11T00:00:00,32.0,32.0,2022-06-09T00:00:00,81,81
0.0,2022-07-13T00:00:00,34.0,34.0,2022-06-09T00:00:00,50,50
0.0,2022-07-15T00:00:00,36.0,36.0,2022-06-09T00:00:00,207,207
0.0,2022-07-22T00:00:00,43.0,43.0,2022-06-09T00:00:00,124,124
0.0,2022-07-29T00:00:00,50.0,50.0,2022-06-09T00:00:00,47,47
0.0,2022-08-19T00:00:00,71.0,71.0,2022-06-09T00:00:00,202,202
0.0,2022-09-16T00:00:00,99.0,99.0,2022-06-09T00:00:00,237,237
0.0,2022-09-30T00:00:00,113.0,113.0,2022-06-09T00:00:00,169,169
0.0,2022-10-21T00:00:00,134.0,134.0,2022-06-09T00:00:00,173,173
0.0,2022-11-18T00:00:00,162.04,162.04,2022-06-09T00:00:00,87,87
0.0,2022-12-16T00:00:00,190.04,190.04,2022-06-09T00:00:00,212,212
0.0,2022-12-30T00:00:00,204.04,204.04,2022-06-09T00:00:00,155,155
0.0,2023-01-20T00:00:00,225.04,225.04,2022-06-09T00:00:00,135,135
0.0,2023-03-17T00:00:00,281.0,281.0,2022-06-09T00:00:00,110,110
0.0,2023-03-31T00:00:00,295.0,295.0,2022-06-09T00:00:00,136,136
0.0,2023-06-16T00:00:00,372.0,372.0,2022-06-09T00:00:00,110,110
0.0,2023-12-15T00:00:00,554.04,554.04,2022-06-09T00:00:00,115,115
0.0,2024-01-19T00:00:00,589.04,589.04,2022-06-09T00:00:00,106,106
0.0,2024-12-20T00:00:00,925.04,925.04,2022-06-09T00:00:00,114,114
0.0,2022-06-10T00:00:00,0.0,0.0,2022-06-10T00:00:00,173,173
0.0,2022-06-13T00:00:00,3.0,3.0,2022-06-10T00:00:00,152,152
0.0,2022-06-15T00:00:00,5.0,5.0,2022-06-10T00:00:00,144,144
0.0,2022-06-17T00:00:00,7.0,7.0,2022-06-10T00:00:00,252,252
0.0,2022-06-21T00:00:00,11.0,11.0,2022-06-10T00:00:00,151,151
0.0,2022-06-22T00:00:00,12.0,12.0,2022-06-10T00:00:00,97,97
0.0,2022-06-24T00:00:00,14.0,14.0,2022-06-10T00:00:00,176,176
0.0,2022-06-27T00:00:00,17.0,17.0,2022-06-10T00:00:00,107,107
0.0,2022-06-29T00:00:00,19.0,19.0,2022-06-10T00:00:00,80,80
0.0,2022-06-30T00:00:00,20.0,20.0,2022-06-10T00:00:00,192,192
0.0,2022-07-01T00:00:00,21.0,21.0,2022-06-10T00:00:00,148,148
1.0,2022-07-05T00:00:00,25.0,25.0,2022-06-10T00:00:00,95,95
0.0,2022-07-06T00:00:00,26.0,26.0,2022-06-10T00:00:00,67,67
0.0,2022-07-08T00:00:00,28.0,28.0,2022-06-10T00:00:00,147,147
1.0,2022-07-11T00:00:00,31.0,31.0,2022-06-10T00:00:00,83,83
1.0,2022-07-13T00:00:00,33.0,33.0,2022-06-10T00:00:00,61,61
0.0,2022-07-15T00:00:00,35.0,35.0,2022-06-10T00:00:00,207,207
0.0,2022-07-18T00:00:00,38.0,38.0,2022-06-10T00:00:00,25,25
2.0,2022-07-22T00:00:00,42.0,42.0,2022-06-10T00:00:00,126,126
0.0,2022-07-29T00:00:00,49.0,49.0,2022-06-10T00:00:00,137,137
0.0,2022-08-19T00:00:00,70.0,70.0,2022-06-10T00:00:00,202,202
1.0,2022-09-16T00:00:00,98.0,98.0,2022-06-10T00:00:00,237,237
1.0,2022-09-30T00:00:00,112.0,112.0,2022-06-10T00:00:00,169,169
0.0,2022-10-21T00:00:00,133.0,133.0,2022-06-10T00:00:00,173,173
1.0,2022-11-18T00:00:00,161.04,161.04,2022-06-10T00:00:00,87,87
0.0,2022-12-16T00:00:00,189.04,189.04,2022-06-10T00:00:00,212,212
0.0,2022-12-30T00:00:00,203.04,203.04,2022-06-10T00:00:00,155,155
0.0,2023-01-20T00:00:00,224.04,224.04,2022-06-10T00:00:00,135,135
0.0,2023-03-17T00:00:00,280.0,280.0,2022-06-10T00:00:00,110,110
0.0,2023-03-31T00:00:00,294.0,294.0,2022-06-10T00:00:00,136,136
0.0,2023-06-16T00:00:00,371.0,371.0,2022-06-10T00:00:00,110,110
0.0,2023-12-15T00:00:00,553.04,553.04,2022-06-10T00:00:00,115,115
0.0,2024-01-19T00:00:00,588.04,588.04,2022-06-10T00:00:00,106,106
0.0,2024-12-20T00:00:00,924.04,924.04,2022-06-10T00:00:00,114,114
0.0,2022-06-13T00:00:00,0.0,0.0,2022-06-13T00:00:00,152,152
0.0,2022-06-15T00:00:00,2.0,2.0,2022-06-13T00:00:00,144,144
0.0,2022-06-17T00:00:00,4.0,4.0,2022-06-13T00:00:00,252,252
0.0,2022-06-21T00:00:00,8.0,8.0,2022-06-13T00:00:00,151,151
0.0,2022-06-22T00:00:00,9.0,9.0,2022-06-13T00:00:00,97,97
0.0,2022-06-24T00:00:00,11.0,11.0,2022-06-13T00:00:00,179,179
0.0,2022-06-27T00:00:00,14.0,14.0,2022-06-13T00:00:00,107,107
0.0,2022-06-29T00:00:00,16.0,16.0,2022-06-13T00:00:00,80,80
0.0,2022-06-30T00:00:00,17.0,17.0,2022-06-13T00:00:00,192,192
0.0,2022-07-01T00:00:00,18.0,18.0,2022-06-13T00:00:00,149,149
0.0,2022-07-05T00:00:00,22.0,22.0,2022-06-13T00:00:00,95,95
0.0,2022-07-06T00:00:00,23.0,23.0,2022-06-13T00:00:00,67,67
0.0,2022-07-08T00:00:00,25.0,25.0,2022-06-13T00:00:00,147,147
0.0,2022-07-11T00:00:00,28.0,28.0,2022-06-13T00:00:00,83,83
0.0,2022-07-13T00:00:00,30.0,30.0,2022-06-13T00:00:00,61,61
0.0,2022-07-15T00:00:00,32.0,32.0,2022-06-13T00:00:00,207,207
0.0,2022-07-18T00:00:00,35.0,35.0,2022-06-13T00:00:00,25,25
0.0,2022-07-22T00:00:00,39.0,39.0,2022-06-13T00:00:00,126,126
0.0,2022-07-29T00:00:00,46.0,46.0,2022-06-13T00:00:00,137,137
0.0,2022-08-19T00:00:00,67.0,67.0,2022-06-13T00:00:00,202,202
0.0,2022-09-16T00:00:00,95.0,95.0,2022-06-13T00:00:00,237,237
0.0,2022-09-30T00:00:00,109.0,109.0,2022-06-13T00:00:00,169,169
0.0,2022-10-21T00:00:00,130.0,130.0,2022-06-13T00:00:00,173,173
0.0,2022-11-18T00:00:00,158.04,158.04,2022-06-13T00:00:00,87,87
0.0,2022-12-16T00:00:00,186.04,186.04,2022-06-13T00:00:00,212,212
0.0,2022-12-30T00:00:00,200.04,200.04,2022-06-13T00:00:00,155,155
0.0,2023-01-20T00:00:00,221.04,221.04,2022-06-13T00:00:00,135,135
0.0,2023-03-17T00:00:00,277.0,277.0,2022-06-13T00:00:00,110,110
0.0,2023-03-31T00:00:00,291.0,291.0,2022-06-13T00:00:00,136,136
0.0,2023-06-16T00:00:00,368.0,368.0,2022-06-13T00:00:00,110,110
0.0,2023-09-15T00:00:00,459.0,459.0,2022-06-13T00:00:00,101,101
0.0,2023-12-15T00:00:00,550.04,550.04,2022-06-13T00:00:00,115,115
0.0,2024-01-19T00:00:00,585.04,585.04,2022-06-13T00:00:00,106,106
1.0,2024-12-20T00:00:00,921.04,921.04,2022-06-13T00:00:00,114,114
0.0,2022-06-15T00:00:00,1.0,1.0,2022-06-14T00:00:00,144,144
0.0,2022-06-17T00:00:00,3.0,3.0,2022-06-14T00:00:00,252,252
0.0,2022-06-21T00:00:00,7.0,7.0,2022-06-14T00:00:00,151,151
0.0,2022-06-22T00:00:00,8.0,8.0,2022-06-14T00:00:00,97,97
0.0,2022-06-24T00:00:00,10.0,10.0,2022-06-14T00:00:00,179,179
0.0,2022-06-27T00:00:00,13.0,13.0,2022-06-14T00:00:00,107,107
0.0,2022-06-29T00:00:00,15.0,15.0,2022-06-14T00:00:00,80,80
0.0,2022-06-30T00:00:00,16.0,16.0,2022-06-14T00:00:00,192,192
0.0,2022-07-01T00:00:00,17.0,17.0,2022-06-14T00:00:00,149,149
0.0,2022-07-05T00:00:00,21.0,21.0,2022-06-14T00:00:00,95,95
0.0,2022-07-06T00:00:00,22.0,22.0,2022-06-14T00:00:00,67,67
0.0,2022-07-08T00:00:00,24.0,24.0,2022-06-14T00:00:00,147,147
0.0,2022-07-11T00:00:00,27.0,27.0,2022-06-14T00:00:00,83,83
0.0,2022-07-13T00:00:00,29.0,29.0,2022-06-14T00:00:00,61,61
0.0,2022-07-15T00:00:00,31.0,31.0,2022-06-14T00:00:00,207,207
0.0,2022-07-18T00:00:00,34.0,34.0,2022-06-14T00:00:00,25,25
0.0,2022-07-20T00:00:00,36.0,36.0,2022-06-14T00:00:00,37,37
0.0,2022-07-22T00:00:00,38.0,38.0,2022-06-14T00:00:00,126,126
0.0,2022-07-29T00:00:00,45.0,45.0,2022-06-14T00:00:00,137,137
0.0,2022-08-19T00:00:00,66.0,66.0,2022-06-14T00:00:00,202,202
0.0,2022-09-16T00:00:00,94.0,94.0,2022-06-14T00:00:00,237,237
0.0,2022-09-30T00:00:00,108.0,108.0,2022-06-14T00:00:00,169,169
0.0,2022-10-21T00:00:00,129.0,129.0,2022-06-14T00:00:00,173,173
0.0,2022-11-18T00:00:00,157.04,157.04,2022-06-14T00:00:00,87,87
0.0,2022-12-16T00:00:00,185.04,185.04,2022-06-14T00:00:00,212,212
0.0,2022-12-30T00:00:00,199.04,199.04,2022-06-14T00:00:00,155,155
0.0,2023-01-20T00:00:00,220.04,220.04,2022-06-14T00:00:00,135,135
0.0,2023-03-17T00:00:00,276.0,276.0,2022-06-14T00:00:00,110,110
0.0,2023-03-31T00:00:00,290.0,290.0,2022-06-14T00:00:00,136,136
0.0,2023-06-16T00:00:00,367.0,367.0,2022-06-14T00:00:00,110,110
0.0,2023-09-15T00:00:00,458.0,458.0,2022-06-14T00:00:00,101,101
0.0,2023-12-15T00:00:00,549.04,549.04,2022-06-14T00:00:00,115,115
0.0,2024-01-19T00:00:00,584.04,584.04,2022-06-14T00:00:00,106,106
0.0,2024-12-20T00:00:00,920.04,920.04,2022-06-14T00:00:00,114,114
0.0,2022-06-15T00:00:00,0.0,0.0,2022-06-15T00:00:00,150,150
0.0,2022-06-17T00:00:00,2.0,2.0,2022-06-15T00:00:00,258,258
0.0,2022-06-21T00:00:00,6.0,6.0,2022-06-15T00:00:00,158,158
0.0,2022-06-22T00:00:00,7.0,7.0,2022-06-15T00:00:00,104,104
0.0,2022-06-24T00:00:00,9.0,9.0,2022-06-15T00:00:00,179,179
0.0,2022-06-27T00:00:00,12.0,12.0,2022-06-15T00:00:00,114,114
0.0,2022-06-29T00:00:00,14.0,14.0,2022-06-15T00:00:00,90,90
0.0,2022-06-30T00:00:00,15.0,15.0,2022-06-15T00:00:00,198,198
0.0,2022-07-01T00:00:00,16.0,16.0,2022-06-15T00:00:00,156,156
0.0,2022-07-05T00:00:00,20.0,20.0,2022-06-15T00:00:00,105,105
0.0,2022-07-06T00:00:00,21.0,21.0,2022-06-15T00:00:00,77,77
0.0,2022-07-08T00:00:00,23.0,23.0,2022-06-15T00:00:00,154,154
0.0,2022-07-11T00:00:00,26.0,26.0,2022-06-15T00:00:00,93,93
0.0,2022-07-13T00:00:00,28.0,28.0,2022-06-15T00:00:00,71,71
0.0,2022-07-15T00:00:00,30.0,30.0,2022-06-15T00:00:00,213,213
0.0,2022-07-18T00:00:00,33.0,33.0,2022-06-15T00:00:00,37,37
0.0,2022-07-20T00:00:00,35.0,35.0,2022-06-15T00:00:00,47,47
0.0,2022-07-22T00:00:00,37.0,37.0,2022-06-15T00:00:00,136,136
0.0,2022-07-29T00:00:00,44.0,44.0,2022-06-15T00:00:00,143,143
0.0,2022-08-19T00:00:00,65.0,65.0,2022-06-15T00:00:00,208,208
0.0,2022-09-16T00:00:00,93.0,93.0,2022-06-15T00:00:00,237,237
0.0,2022-09-30T00:00:00,107.0,107.0,2022-06-15T00:00:00,169,169
0.0,2022-10-21T00:00:00,128.0,128.0,2022-06-15T00:00:00,173,173
0.0,2022-11-18T00:00:00,156.04,156.04,2022-06-15T00:00:00,87,87
0.0,2022-12-16T00:00:00,184.04,184.04,2022-06-15T00:00:00,212,212
0.0,2022-12-30T00:00:00,198.04,198.04,2022-06-15T00:00:00,155,155
0.0,2023-01-20T00:00:00,219.04,219.04,2022-06-15T00:00:00,135,135
0.0,2023-03-17T00:00:00,275.0,275.0,2022-06-15T00:00:00,110,110
0.0,2023-03-31T00:00:00,289.0,289.0,2022-06-15T00:00:00,136,136
0.0,2023-06-16T00:00:00,366.0,366.0,2022-06-15T00:00:00,110,110
0.0,2023-09-15T00:00:00,457.0,457.0,2022-06-15T00:00:00,101,101
0.0,2023-12-15T00:00:00,548.04,548.04,2022-06-15T00:00:00,115,115
0.0,2024-01-19T00:00:00,583.04,583.04,2022-06-15T00:00:00,106,106
0.0,2024-12-20T00:00:00,919.04,919.04,2022-06-15T00:00:00,114,114
0.0,2022-06-17T00:00:00,1.0,1.0,2022-06-16T00:00:00,258,258
0.0,2022-06-21T00:00:00,5.0,5.0,2022-06-16T00:00:00,158,158
0.0,2022-06-22T00:00:00,6.0,6.0,2022-06-16T00:00:00,104,104
0.0,2022-06-24T00:00:00,8.0,8.0,2022-06-16T00:00:00,182,182
0.0,2022-06-27T00:00:00,11.0,11.0,2022-06-16T00:00:00,114,114
0.0,2022-06-29T00:00:00,13.0,13.0,2022-06-16T00:00:00,90,90
0.0,2022-06-30T00:00:00,14.0,14.0,2022-06-16T00:00:00,198,198
0.0,2022-07-01T00:00:00,15.0,15.0,2022-06-16T00:00:00,156,156
0.0,2022-07-05T00:00:00,19.0,19.0,2022-06-16T00:00:00,105,105
0.0,2022-07-06T00:00:00,20.0,20.0,2022-06-16T00:00:00,79,79
0.0,2022-07-08T00:00:00,22.0,22.0,2022-06-16T00:00:00,155,155
0.0,2022-07-11T00:00:00,25.0,25.0,2022-06-16T00:00:00,95,95
0.0,2022-07-13T00:00:00,27.0,27.0,2022-06-16T00:00:00,74,74
0.0,2022-07-15T00:00:00,29.0,29.0,2022-06-16T00:00:00,213,213
0.0,2022-07-18T00:00:00,32.0,32.0,2022-06-16T00:00:00,62,62
0.0,2022-07-20T00:00:00,34.0,34.0,2022-06-16T00:00:00,57,57
0.0,2022-07-22T00:00:00,36.0,36.0,2022-06-16T00:00:00,142,142
0.0,2022-07-29T00:00:00,43.0,43.0,2022-06-16T00:00:00,148,148
0.0,2022-08-19T00:00:00,64.0,64.0,2022-06-16T00:00:00,208,208
0.0,2022-09-16T00:00:00,92.0,92.0,2022-06-16T00:00:00,237,237
0.0,2022-09-30T00:00:00,106.0,106.0,2022-06-16T00:00:00,169,169
0.0,2022-10-21T00:00:00,127.0,127.0,2022-06-16T00:00:00,173,173
0.0,2022-11-18T00:00:00,155.04,155.04,2022-06-16T00:00:00,87,87
0.0,2022-12-16T00:00:00,183.04,183.04,2022-06-16T00:00:00,212,212
0.0,2022-12-30T00:00:00,197.04,197.04,2022-06-16T00:00:00,155,155
0.0,2023-01-20T00:00:00,218.04,218.04,2022-06-16T00:00:00,135,135
0.0,2023-03-17T00:00:00,274.0,274.0,2022-06-16T00:00:00,110,110
0.0,2023-03-31T00:00:00,288.0,288.0,2022-06-16T00:00:00,136,136
0.0,2023-06-16T00:00:00,365.0,365.0,2022-06-16T00:00:00,110,110
0.0,2023-09-15T00:00:00,456.0,456.0,2022-06-16T00:00:00,101,101
0.0,2023-12-15T00:00:00,547.04,547.04,2022-06-16T00:00:00,115,115
0.0,2024-01-19T00:00:00,582.04,582.04,2022-06-16T00:00:00,106,106
0.0,2024-12-20T00:00:00,918.04,918.04,2022-06-16T00:00:00,114,114
0.0,2022-06-21T00:00:00,1.0,1.0,2022-06-20T00:00:00,180,180
0.0,2022-06-22T00:00:00,2.0,2.0,2022-06-20T00:00:00,140,140
0.0,2022-06-24T00:00:00,4.0,4.0,2022-06-20T00:00:00,184,184
0.0,2022-06-27T00:00:00,7.0,7.0,2022-06-20T00:00:00,147,147
0.0,2022-06-29T00:00:00,9.0,9.0,2022-06-20T00:00:00,156,156
0.0,2022-06-30T00:00:00,10.0,10.0,2022-06-20T00:00:00,200,200
0.0,2022-07-01T00:00:00,11.0,11.0,2022-06-20T00:00:00,158,158
0.0,2022-07-05T00:00:00,15.0,15.0,2022-06-20T00:00:00,110,110
0.0,2022-07-06T00:00:00,16.0,16.0,2022-06-20T00:00:00,88,88
0.0,2022-07-08T00:00:00,18.0,18.0,2022-06-20T00:00:00,158,158
0.0,2022-07-11T00:00:00,21.0,21.0,2022-06-20T00:00:00,106,106
0.0,2022-07-13T00:00:00,23.0,23.0,2022-06-20T00:00:00,86,86
0.0,2022-07-15T00:00:00,25.0,25.0,2022-06-20T00:00:00,250,250
0.0,2022-07-18T00:00:00,28.0,28.0,2022-06-20T00:00:00,77,77
0.0,2022-07-20T00:00:00,30.0,30.0,2022-06-20T00:00:00,77,77
0.0,2022-07-22T00:00:00,32.0,32.0,2022-06-20T00:00:00,149,149
0.0,2022-07-25T00:00:00,35.0,35.0,2022-06-20T00:00:00,46,46
0.0,2022-07-27T00:00:00,37.0,37.0,2022-06-20T00:00:00,31,31
0.0,2022-07-29T00:00:00,39.0,39.0,2022-06-20T00:00:00,153,153
0.0,2022-08-19T00:00:00,60.0,60.0,2022-06-20T00:00:00,244,244
0.0,2022-09-16T00:00:00,88.0,88.0,2022-06-20T00:00:00,283,283
0.0,2022-09-30T00:00:00,102.0,102.0,2022-06-20T00:00:00,237,237
0.0,2022-10-21T00:00:00,123.0,123.0,2022-06-20T00:00:00,218,218
0.0,2022-11-18T00:00:00,151.04,151.04,2022-06-20T00:00:00,89,89
0.0,2022-12-16T00:00:00,179.04,179.04,2022-06-20T00:00:00,212,212
0.0,2022-12-30T00:00:00,193.04,193.04,2022-06-20T00:00:00,157,157
0.0,2023-01-20T00:00:00,214.04,214.04,2022-06-20T00:00:00,135,135
0.0,2023-03-17T00:00:00,270.0,270.0,2022-06-20T00:00:00,111,111
0.0,2023-03-31T00:00:00,284.0,284.0,2022-06-20T00:00:00,139,139
0.0,2023-06-16T00:00:00,361.0,361.0,2022-06-20T00:00:00,111,111
0.0,2023-09-15T00:00:00,452.0,452.0,2022-06-20T00:00:00,101,101
0.0,2023-12-15T00:00:00,543.04,543.04,2022-06-20T00:00:00,115,115
0.0,2024-01-19T00:00:00,578.04,578.04,2022-06-20T00:00:00,108,108
0.0,2024-12-20T00:00:00,914.04,914.04,2022-06-20T00:00:00,115,115
0.0,2022-06-21T00:00:00,0.0,0.0,2022-06-21T00:00:00,180,180
0.0,2022-06-22T00:00:00,1.0,1.0,2022-06-21T00:00:00,140,140
0.0,2022-06-24T00:00:00,3.0,3.0,2022-06-21T00:00:00,184,184
0.0,2022-06-27T00:00:00,6.0,6.0,2022-06-21T00:00:00,147,147
0.0,2022-06-29T00:00:00,8.0,8.0,2022-06-21T00:00:00,156,156
0.0,2022-06-30T00:00:00,9.0,9.0,2022-06-21T00:00:00,200,200
0.0,2022-07-01T00:00:00,10.0,10.0,2022-06-21T00:00:00,158,158
0.0,2022-07-05T00:00:00,14.0,14.0,2022-06-21T00:00:00,110,110
0.0,2022-07-06T00:00:00,15.0,15.0,2022-06-21T00:00:00,88,88
0.0,2022-07-08T00:00:00,17.0,17.0,2022-06-21T00:00:00,158,158
0.0,2022-07-11T00:00:00,20.0,20.0,2022-06-21T00:00:00,106,106
0.0,2022-07-13T00:00:00,22.0,22.0,2022-06-21T00:00:00,86,86
0.0,2022-07-15T00:00:00,24.0,24.0,2022-06-21T00:00:00,250,250
0.0,2022-07-18T00:00:00,27.0,27.0,2022-06-21T00:00:00,77,77
0.0,2022-07-20T00:00:00,29.0,29.0,2022-06-21T00:00:00,77,77
0.0,2022-07-22T00:00:00,31.0,31.0,2022-06-21T00:00:00,149,149
0.0,2022-07-25T00:00:00,34.0,34.0,2022-06-21T00:00:00,46,46
0.0,2022-07-27T00:00:00,36.0,36.0,2022-06-21T00:00:00,31,31
0.0,2022-07-29T00:00:00,38.0,38.0,2022-06-21T00:00:00,153,153
0.0,2022-08-19T00:00:00,59.0,59.0,2022-06-21T00:00:00,244,244
0.0,2022-09-16T00:00:00,87.0,87.0,2022-06-21T00:00:00,283,283
0.0,2022-09-30T00:00:00,101.0,101.0,2022-06-21T00:00:00,237,237
0.0,2022-10-21T00:00:00,122.0,122.0,2022-06-21T00:00:00,218,218
0.0,2022-11-18T00:00:00,150.04,150.04,2022-06-21T00:00:00,89,89
0.0,2022-12-16T00:00:00,178.04,178.04,2022-06-21T00:00:00,212,212
0.0,2022-12-30T00:00:00,192.04,192.04,2022-06-21T00:00:00,157,157
0.0,2023-01-20T00:00:00,213.04,213.04,2022-06-21T00:00:00,135,135
0.0,2023-03-17T00:00:00,269.0,269.0,2022-06-21T00:00:00,111,111
0.0,2023-03-31T00:00:00,283.0,283.0,2022-06-21T00:00:00,139,139
0.0,2023-06-16T00:00:00,360.0,360.0,2022-06-21T00:00:00,111,111
0.0,2023-09-15T00:00:00,451.0,451.0,2022-06-21T00:00:00,101,101
0.0,2023-12-15T00:00:00,542.04,542.04,2022-06-21T00:00:00,115,115
0.0,2024-01-19T00:00:00,577.04,577.04,2022-06-21T00:00:00,108,108
0.0,2024-12-20T00:00:00,913.04,913.04,2022-06-21T00:00:00,115,115
0.0,2022-06-22T00:00:00,0.0,0.0,2022-06-22T00:00:00,140,140
0.0,2022-06-24T00:00:00,2.0,2.0,2022-06-22T00:00:00,184,184
0.0,2022-06-27T00:00:00,5.0,5.0,2022-06-22T00:00:00,150,150
0.0,2022-06-29T00:00:00,7.0,7.0,2022-06-22T00:00:00,159,159
0.0,2022-06-30T00:00:00,8.0,8.0,2022-06-22T00:00:00,225,225
0.0,2022-07-01T00:00:00,9.0,9.0,2022-06-22T00:00:00,174,174
0.0,2022-07-05T00:00:00,13.0,13.0,2022-06-22T00:00:00,150,150
0.0,2022-07-06T00:00:00,14.0,14.0,2022-06-22T00:00:00,88,88
0.0,2022-07-08T00:00:00,16.0,16.0,2022-06-22T00:00:00,158,158
0.0,2022-07-11T00:00:00,19.0,19.0,2022-06-22T00:00:00,106,106
0.0,2022-07-13T00:00:00,21.0,21.0,2022-06-22T00:00:00,86,86
0.0,2022-07-15T00:00:00,23.0,23.0,2022-06-22T00:00:00,250,250
0.0,2022-07-18T00:00:00,26.0,26.0,2022-06-22T00:00:00,77,77
